Year,Month,Day,Hour,Minute,Second,Millisecond,Instance,DomainInstance,Engine Coolant Temperature (degC), Engine Total Hours Of Operation(hours), Engine Speed(RPM), Engine Oil Pressure(kPa),Battery Power Input(V), Generator Average LineToLine AC RMS Voltage(V), Generator Average AC Frequency(Hz),timeStamp
2018,02,09,03,19,54,539,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146394
2018,02,09,03,19,55,553,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.199272155761719000000,1518146395
2018,02,09,03,19,56,567,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146396
2018,02,09,03,19,57,581,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.394573211669922000000,1518146397
2018,02,09,03,19,58,596,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.394573211669922000000,1518146398
2018,02,09,03,19,59,609,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146399
2018,02,09,03,20,00,625,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146400
2018,02,09,03,20,01,637,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146401
2018,02,09,03,20,02,652,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146402
2018,02,09,03,20,03,665,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146403
2018,02,09,03,20,04,680,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,239.000000000000000000000,60.199272155761719000000,1518146404
2018,02,09,03,20,05,693,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.199272155761719000000,1518146405
2018,02,09,03,20,06,708,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146406
2018,02,09,03,20,07,721,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146407
2018,02,09,03,20,08,736,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.394573211669922000000,1518146408
2018,02,09,03,20,09,749,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.394573211669922000000,1518146409
2018,02,09,03,20,10,764,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146410
2018,02,09,03,20,11,776,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146411
2018,02,09,03,20,12,791,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146412
2018,02,09,03,20,13,807,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146413
2018,02,09,03,20,14,821,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,232.000000000000000000000,60.199272155761719000000,1518146414
2018,02,09,03,20,15,836,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146415
2018,02,09,03,20,16,850,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146416
2018,02,09,03,20,17,865,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.199272155761719000000,1518146417
2018,02,09,03,20,18,878,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.199272155761719000000,1518146418
2018,02,09,03,20,19,893,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146419
2018,02,09,03,20,20,908,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146420
2018,02,09,03,20,21,921,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146421
2018,02,09,03,20,22,935,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.394573211669922000000,1518146422
2018,02,09,03,20,23,948,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146423
2018,02,09,03,20,24,962,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.394573211669922000000,1518146424
2018,02,09,03,20,25,976,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146425
2018,02,09,03,20,26,990,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,233.000000000000000000000,60.293014526367187000000,1518146426
2018,02,09,03,20,28,004,37,1,83.000000000000000000000,562.850000000000020000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146428
2018,02,09,03,20,29,018,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.199272155761719000000,1518146429
2018,02,09,03,20,30,032,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146430
2018,02,09,03,20,31,046,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,239.000000000000000000000,60.199272155761719000000,1518146431
2018,02,09,03,20,32,059,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.199272155761719000000,1518146432
2018,02,09,03,20,33,075,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146433
2018,02,09,03,20,34,089,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146434
2018,02,09,03,20,35,102,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146435
2018,02,09,03,20,36,115,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146436
2018,02,09,03,20,37,130,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146437
2018,02,09,03,20,38,143,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,240.000000000000000000000,60.293014526367187000000,1518146438
2018,02,09,03,20,39,157,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146439
2018,02,09,03,20,40,171,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146440
2018,02,09,03,20,41,185,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146441
2018,02,09,03,20,42,199,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,440.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146442
2018,02,09,03,20,43,213,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146443
2018,02,09,03,20,44,227,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,239.000000000000000000000,60.293014526367187000000,1518146444
2018,02,09,03,20,45,242,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146445
2018,02,09,03,20,46,255,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146446
2018,02,09,03,20,47,269,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146447
2018,02,09,03,20,48,283,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146448
2018,02,09,03,20,49,297,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146449
2018,02,09,03,20,50,311,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.394573211669922000000,1518146450
2018,02,09,03,20,51,324,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.394573211669922000000,1518146451
2018,02,09,03,20,52,339,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.199272155761719000000,1518146452
2018,02,09,03,20,53,353,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146453
2018,02,09,03,20,54,368,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146454
2018,02,09,03,20,55,380,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.199272155761719000000,1518146455
2018,02,09,03,20,56,394,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146456
2018,02,09,03,20,57,408,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146457
2018,02,09,03,20,58,422,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,412.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146458
2018,02,09,03,20,59,436,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.394573211669922000000,1518146459
2018,02,09,03,21,00,450,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146460
2018,02,09,03,21,01,466,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.394573211669922000000,1518146461
2018,02,09,03,21,02,478,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146462
2018,02,09,03,21,03,493,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146463
2018,02,09,03,21,04,506,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,440.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.199272155761719000000,1518146464
2018,02,09,03,21,05,520,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146465
2018,02,09,03,21,06,535,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.394573211669922000000,1518146466
2018,02,09,03,21,07,548,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146467
2018,02,09,03,21,08,562,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.394573211669922000000,1518146468
2018,02,09,03,21,09,576,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146469
2018,02,09,03,21,10,590,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146470
2018,02,09,03,21,11,604,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146471
2018,02,09,03,21,12,619,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146472
2018,02,09,03,21,13,634,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146473
2018,02,09,03,21,14,646,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,233.000000000000000000000,60.293014526367187000000,1518146474
2018,02,09,03,21,15,660,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146475
2018,02,09,03,21,16,673,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146476
2018,02,09,03,21,17,687,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146477
2018,02,09,03,21,18,701,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146478
2018,02,09,03,21,19,715,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.199272155761719000000,1518146479
2018,02,09,03,21,20,730,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.394573211669922000000,1518146480
2018,02,09,03,21,21,743,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146481
2018,02,09,03,21,22,757,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146482
2018,02,09,03,21,23,771,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.394573211669922000000,1518146483
2018,02,09,03,21,24,785,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146484
2018,02,09,03,21,25,802,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146485
2018,02,09,03,21,26,817,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,440.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146486
2018,02,09,03,21,27,831,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.394573211669922000000,1518146487
2018,02,09,03,21,28,845,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146488
2018,02,09,03,21,29,861,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.394573211669922000000,1518146489
2018,02,09,03,21,30,873,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146490
2018,02,09,03,21,31,887,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,239.000000000000000000000,60.293014526367187000000,1518146491
2018,02,09,03,21,32,903,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146492
2018,02,09,03,21,33,916,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146493
2018,02,09,03,21,34,929,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146494
2018,02,09,03,21,35,943,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,233.000000000000000000000,60.293014526367187000000,1518146495
2018,02,09,03,21,36,957,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146496
2018,02,09,03,21,37,971,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146497
2018,02,09,03,21,38,986,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.199272155761719000000,1518146498
2018,02,09,03,21,39,999,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146499
2018,02,09,03,21,41,014,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146501
2018,02,09,03,21,42,027,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.394573211669922000000,1518146502
2018,02,09,03,21,43,042,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.293014526367187000000,1518146503
2018,02,09,03,21,44,055,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146504
2018,02,09,03,21,45,069,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146505
2018,02,09,03,21,46,084,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146506
2018,02,09,03,21,47,096,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.394573211669922000000,1518146507
2018,02,09,03,21,48,110,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146508
2018,02,09,03,21,49,124,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146509
2018,02,09,03,21,50,138,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146510
2018,02,09,03,21,51,152,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.199272155761719000000,1518146511
2018,02,09,03,21,52,167,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,233.000000000000000000000,60.293014526367187000000,1518146512
2018,02,09,03,21,53,180,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.394573211669922000000,1518146513
2018,02,09,03,21,54,195,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.394573211669922000000,1518146514
2018,02,09,03,21,55,208,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146515
2018,02,09,03,21,56,222,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146516
2018,02,09,03,21,57,236,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146517
2018,02,09,03,21,58,251,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,233.000000000000000000000,60.199272155761719000000,1518146518
2018,02,09,03,21,59,264,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146519
2018,02,09,03,22,00,278,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.199272155761719000000,1518146520
2018,02,09,03,22,01,292,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146521
2018,02,09,03,22,02,307,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146522
2018,02,09,03,22,03,320,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146523
2018,02,09,03,22,04,334,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146524
2018,02,09,03,22,05,348,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146525
2018,02,09,03,22,06,361,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146526
2018,02,09,03,22,07,375,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,239.000000000000000000000,60.199272155761719000000,1518146527
2018,02,09,03,22,08,389,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146528
2018,02,09,03,22,09,405,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,233.000000000000000000000,60.199272155761719000000,1518146529
2018,02,09,03,22,10,419,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146530
2018,02,09,03,22,11,432,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146531
2018,02,09,03,22,12,446,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146532
2018,02,09,03,22,13,460,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,238.000000000000000000000,60.293014526367187000000,1518146533
2018,02,09,03,22,14,476,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,440.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146534
2018,02,09,03,22,15,491,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.293014526367187000000,1518146535
2018,02,09,03,22,16,504,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,420.000000000000000000000,28.100000381469727000000,233.000000000000000000000,60.293014526367187000000,1518146536
2018,02,09,03,22,17,519,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,233.000000000000000000000,60.293014526367187000000,1518146537
2018,02,09,03,22,18,534,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.199272155761719000000,1518146538
2018,02,09,03,22,19,547,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,424.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.293014526367187000000,1518146539
2018,02,09,03,22,20,561,37,1,83.000000000000000000000,562.899999999999980000000,1800.000000000000000000000,432.000000000000000000000,28.100000381469727000000,235.000000000000000000000,60.293014526367187000000,1518146540
